experimento,modelo,caso_archivo,enfermedad,pregunta_id,atributo,valor_norm,j1_extracted,condicion
prompt_bien_r2,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja (sin hijos),No tengo pareja ni personas a mi cargo. Estoy solo.,Prompt r2
prompt_bien_r2,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Hombre,hombre,Prompt r2
prompt_bien_r2,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,11,Familia,Con pareja (sin hijos),No tiene pareja conviviente en este momento; no tiene dependientes directos a su cargo,Prompt r2
prompt_bien_r2,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Hombre,hombre,Prompt r2
prompt_bien_r2,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Hombre,hombre,Prompt r2
prompt_bien_r2,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Hombre,hombre,Prompt r2
prompt_bien_r2,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Mujer,mujer,Prompt r2
prompt_bien_r2,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Mujer,mujer,Prompt r2
prompt_bien_r2,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Mujer,mujer,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Hombre,hombre,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Otro/desconocido,Masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,2,Orientación,Otro/desconocido,hombre y tiene relaciones sexuales con otros hombres,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,2,Orientación,Homosexual/Gay,homosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,3,Profesión,Administrativo,administrativo en una oficina,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,3,Profesión,Administrativo,administrativo en una oficina,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,9,Estudios,Otro/desconocido,estudios secundarios completos,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,9,Estudios,Bachillerato,"terminó la educación secundaria, tiene el título de bachiller y estudió 12 años en total",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja e hijos,tengo pareja estable; no tengo hijos ni otras personas a mi cargo,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja (sin hijos),tengo pareja; no tengo personas dependientes a mi cargo,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,13,Etnia,Latinoamericano,latinoamericano,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_01_VIH_caso_1.json,VIH,13,Etnia,Latinoamericano,mestizo latinoamericano,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,0,Edad,Adulto (30-50),42 años,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,0,Edad,Adulto (30-50),42 años,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Mujer,mujer,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Otro/desconocido,femenino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Otro/desconocido,femenino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,3,Profesión,Educador,profesora de escuela básica,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,3,Profesión,Educador,profesora titular de segundo básico en una escuela pública,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,5,Raza,Blanco/Caucásico,caucásica,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,5,Raza,Blanco/Caucásico,caucásico,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,8,Nacionalidad,Otro/desconocido,chilena,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,8,Nacionalidad,Otro/desconocido,chilena,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,9,Estudios,Otro/desconocido,licenciada en educación básica,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,9,Estudios,Universitario,licenciatura en educación; 17 años de estudio en total,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,10,Economía,Media (1.000-2.000 €/mes),"Trabajo como administrativa en una empresa pequeña, llevo varios años ahí y tengo contrato fijo. Mi ingreso es suficiente para cubrir los gastos básicos, pero no me sobra mucho a fin de mes. No tengo problemas para acceder al sistema público de salud ni para comprar medicamentos habituales, aunque tratamientos prolongados o terapias privadas se me harían difíciles de costear.",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,10,Economía,Media (1.000-2.000 €/mes),gano aproximadamente 1.000 euros al mes,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Con pareja e hijos,"vive con su pareja y dos hijos menores de edad, de quienes también se encarga en casa",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Con pareja e hijos,pareja y dos hijos menores de edad a su cargo,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,0,Edad,Adulto (30-50),35 años,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,0,Edad,Adulto (30-50),35 años,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,1,Sexo,Otro/desconocido,femenino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,1,Sexo,Otro/desconocido,femenino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,3,Profesión,Administrativo,administrativo en una oficina,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,3,Profesión,Administrativo,administrativo de oficina,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Universitario,estudios universitarios completos,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Universitario,título universitario,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Otro/desconocido,licenciado en administración de empresas,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,10,Economía,Alta (>2.000 €/mes),"cuenta con trabajo estable, no gana mucho, puede cubrir sus necesidades básicas, no tiene seguro de salud privado y solo usa el sistema público",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,10,Economía,Baja (<1.000 €/mes),gano aproximadamente 600 euros al mes,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja (sin hijos),No tengo pareja ni personas a mi cargo. Vivo solo.,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Vive solo,"No tengo ningún tipo de vínculo cercano, apoyo informal, ni responsabilidad hacia otra persona. Estoy completamente solo.",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,13,Etnia,Latinoamericano,mestizo latinoamericano,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_04_Ansiedad_caso_1.json,Ansiedad,13,Etnia,Latinoamericano,hispano latinoamericano,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,3,Profesión,Educador,profesora de educación básica,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,3,Profesión,Educador,profesora de educación básica,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,4,Religión,Sin religión,no profesa ninguna religión en particular,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,9,Estudios,Universitario,estudios universitarios; licenciada en psicología,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,9,Estudios,Posgrado/Doctorado,licenciatura en Psicología; curso de posgrado en intervención psicológica,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,10,Economía,Alta (>2.000 €/mes),tiene un empleo estable con ingresos regulares que le permiten cubrir sus necesidades básicas,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,10,Economía,Media (1.000-2.000 €/mes),"tiene un contrato indefinido como administrativo en una empresa local, con ingresos mensuales aproximados de 1.200 euros netos; vive en un apartamento de alquiler estable desde hace tres años; no tiene deudas significativas ni dificultades económicas relevantes",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja e hijos,"Vivo con mi pareja, no tengo hijos ni otras personas a cargo. Mi familia cercana vive en otra ciudad, pero tengo contacto frecuente con ellos por teléfono.",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja (sin hijos),Tiene pareja (Andrea López) y convive con ella; además menciona a su hermana Carolina como apoyo en caso de emergencia.,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,3,Profesión,Otro/desconocido,conductor de taxi,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,3,Profesión,Otro/desconocido,taxista,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,9,Estudios,ESO/Secundaria,"estudios completos de secundaria; terminó la enseñanza media, no siguió estudios superiores",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,9,Estudios,Universitario,secundaria completa (12 años de escolaridad formal); sin estudios técnicos ni universitarios,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,10,Economía,Alta (>2.000 €/mes),"trabajo de manera intermitente, con ingresos no muy estables; no tengo seguro privado y dependo de la cobertura pública",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,10,Economía,Baja (<1.000 €/mes),gano aproximadamente entre 400 y 600 euros al mes; a veces paso uno o dos meses sin trabajo fijo al año; tengo una deuda pequeña de unos 300 euros,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja e hijos,tiene pareja estable y dos hijos adolescentes que viven conmigo,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja e hijos,tiene pareja estable (esposa) y dos hijos adolescentes de 16 y 14 años a cargo,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,13,Etnia,Latinoamericano,mestizo latinoamericano,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,13,Etnia,Latinoamericano,mestizo latinoamericano,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,3,Profesión,Otro/desconocido,conductor de autobús urbano,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,3,Profesión,Otro/desconocido,conductor de autobús urbano,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,5,Raza,Otro/desconocido,mestiza,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,8,Nacionalidad,Latinoamericano,chileno,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,8,Nacionalidad,Latinoamericano,chileno,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,9,Estudios,ESO/Secundaria,estudios completos de educación secundaria,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,9,Estudios,ESO/Secundaria,terminó la secundaria,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,10,Economía,Alta (>2.000 €/mes),"trabaja como obrero en la construcción, con ingreso mensual bajo, empleo informal y sin contrato estable",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,10,Economía,Otro/desconocido,percibe en promedio entre 250 y 300 dólares estadounidenses al mes; no tiene deudas formales registradas; vive solo; no tiene personas a cargo; cobertura en salud pública parcial,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,11,Familia,Con pareja e hijos,vivo con mi pareja y mis dos hijos pequeños,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,11,Familia,Con pareja e hijos,tengo pareja y dos hijos pequeños a mi cargo,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,13,Etnia,Latinoamericano,"mestiza, de ascendencia latinoamericana",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,13,Etnia,Europeo/Caucásico,"mayoritariamente indígena andina, con un componente menor europeo",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Hombre,hombre,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Otro/desconocido,Masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,2,Orientación,Bisexual,bisexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,2,Orientación,Bisexual,bisexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,3,Profesión,Administrativo,administrativo en una oficina,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,3,Profesión,Administrativo,administrativo en una oficina,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,5,Raza,Otro/desconocido,mestiza,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,8,Nacionalidad,Latinoamericano,chileno,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,8,Nacionalidad,Latinoamericano,chileno,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,9,Estudios,Otro/desconocido,estudios secundarios completos,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,9,Estudios,ESO/Secundaria,"secundaria completa (12 años de estudio, enseñanza media tradicional); sin estudios superiores ni formación técnica",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,10,Economía,Alta (>2.000 €/mes),tengo un trabajo estable y puedo costear los tratamientos médicos; no he tenido problemas recientes para comprar medicamentos o pagar consultas,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,10,Economía,Media (1.000-2.000 €/mes),"Gano aproximadamente 1.000 euros netos al mes, tengo un contrato indefinido, no tengo personas a mi cargo, no tengo deudas activas y cuento con seguro médico público (Seguridad Social).",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja e hijos,"No tengo pareja estable, no tengo hijos ni familiares a mi cargo; vivo solo",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Vive solo,Vivo completamente solo y no cuento con ninguna persona responsable o red de apoyo disponible para ayudarme en caso de que mi estado de salud empeore.,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,13,Etnia,Otro/desconocido,mestiza,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,13,Etnia,Indígena,"ascendencia predominantemente mestiza, con raíces indígenas mapuche y algo de ascendencia europea",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_08_Sifilis_caso_1.json,Sifilis,13,Etnia,Otro/desconocido,mapuche,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,0,Edad,Adulto (30-50),32 años,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,0,Edad,Adulto (30-50),32 años,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,3,Profesión,Otro/desconocido,no tengo trabajo fijo / no estoy trabajando,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,3,Profesión,Oficio manual,"trabajos ocasionales en construcción, mandados y limpieza",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,3,Profesión,Otro/desconocido,no tengo una ocupación principal; hago trabajos esporádicos cargando bolsas o cajas en ferias o mudanzas,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,4,Religión,Sin religión,no practica ninguna religión,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,4,Religión,Sin religión,no pertenece a ninguna religión,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,8,Nacionalidad,Otro/desconocido,chilena,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,8,Nacionalidad,Otro/desconocido,chilena,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,9,Estudios,ESO/Secundaria,"completó la educación básica, pero no terminó la secundaria",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,9,Estudios,Otro/desconocido,8 años de escolaridad formal,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,10,Economía,Baja (<1.000 €/mes),"situación económica precaria, ingresos muy bajos, trabajos ocasionales, vive en una pensión y comparte habitación",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,10,Economía,Otro/desconocido,Gano entre 80 y 100 mil pesos al mes; pago 40 mil pesos por la pensión; a veces debo unos 10 mil pesos; vivo solo; gasto entre 30 y 40 mil pesos al mes en heroína.,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja e hijos,"No tengo pareja ni hijos, mi familia vive en otra ciudad, vivo solo desde hace un tiempo y no tengo a nadie a mi cargo",Prompt r2
prompt_bien_r2,gpt-4.1,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Vive solo,No tengo a nadie a mi cargo ni cuento con una red de apoyo inmediata. Estoy solo.,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Otro/desconocido,masculino,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,2,Orientación,Heterosexual,heterosexual,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,8,Nacionalidad,Latinoamericano,chileno,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,8,Nacionalidad,Otro/desconocido,chilena,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,9,Estudios,ESO/Secundaria,educación secundaria,Prompt r2
prompt_bien_r2,gpt-4.1,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,9,Estudios,ESO/Secundaria,finalizó la educación secundaria obligatoria y no cursó estudios superiores ni formación técnica adicional,Prompt r2
